ID_UC;Código UC;Informações Gerais;NOME DA UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área soma biomas;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha
2030;0000.29.2030;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOZI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 135 de 08/10/2010;;Prado (BA);Não;Não;36;36;;0;0;0;36;0;0;0
2031;0000.29.2031;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 143 de 10/11/2010;;Porto Seguro (BA);Não;Não;19;19;;0;0;0;19;0;0;0
2034;0510.33.2034;;PARQUE NATURAL MUNICIPAL JARDIM JUREMA;Municipal;Parque;Category II;RJ;2010;2010;Decreto 4220/2004 de 16/11/2010;;São João de Meriti (RJ);Não;Sim;7;7;;0;0;0;7;0;0;0
2035;0240.33.2035;;PARQUE NATURAL MUNICIPAL ATALAIA GUALTER CORRÊA DE FARIA;Municipal;Parque;Category II;RJ;1995;2004;Lei ordinária 1.596/1995 de 27/05/1995;"Alteração de nome - Lei ordinária 2.563/2004 de 20/12/2004;";Macaé (RJ);Sim;Sim;704;235;;0;0;0;704;0;0;0
2036;0240.33.2036;;PARQUE NATURAL MUNICIPAL DO ESTUÁRIO DO RIO MACAÉ;Municipal;Parque;Category II;RJ;2008;2008;Lei ordinária 3.146/2008 de 18/12/2008;;Macaé (RJ);Não;Não;128;128;;0;0;0;128;0;0;0
2039;0220.32.2039;;PARQUE NATURAL MUNICIPAL GOIAPABA-AÇU;Municipal;Parque;Category II;ES;1991;1991;Decreto 1890/91 de 30/10/1991;;Fundão (ES);Não;Sim;235;235;;0;0;0;235;0;0;0
2042;0000.15.2042;;PARQUE ESTADUAL CHARAPUCU;Estadual;Parque;Category II;PA;2010;2010;Decreto 2592 de 09/11/2010;;Afuá (PA);Não;Sim;65.348;65.182;;65.348;0;0;0;0;0;0
2047;0240.33.2047;;ÀREA DE PROTEÇÃO AMBIENTAL DO SANA;Municipal;Área de Proteção Ambiental;Category V;RJ;2001;2001;Lei ordinária 2.172/2001 de 30/11/2001;;Macaé (RJ);Não;Sim;11.000;11.000;;0;0;0;11.000;0;0;0
2049;0845.42.2049;;PARQUE NATURAL MUNICIPAL CARIJÓS;Municipal;Parque;Category II;SC;2011;2011;Lei ordinária 330 de 23/03/2011;;Itapoá (SC);Não;Não;40;40;;0;0;0;40;0;0;0
2050;0023.33.2050;;PARQUE NATURAL MUNICIPAL DOS CORAIS DE ARMAÇÃO DOS BÚZIOS;Municipal;Parque;Category II;RJ;2009;2011;Decreto 135 de 06/11/2009;"Alteração de nome - Decreto 135 (Errata) de 09/09/2011;";Armação de Búzios (RJ);Não;Não;57;0;;0;0;0;29;0;0;29
2054;0320.32.2054;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO DEGREDO;Municipal;Área de Relevante Interesse Ecológico;Category IV;ES;2002;2002;Lei ordinária 2322 de 05/12/2002;;Linhares (ES);Não;Não;2.357;2.460;;0;0;0;2.347;0;0;10
2056;0000.29.2056;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIANISSOLI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 52 de 03/05/2011;;Prado (BA);Não;Não;210;210;;0;0;0;210;0;0;0
2057;0000.29.2057;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ENGELHARDT;Estadual;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 51 de 03/05/2011;;Prado (BA);Não;Não;393;393;;0;0;0;393;0;0;0
2063;4850.35.2063;;ÁREA DE PROTEÇÃO AMBIENTAL SANTOS CONTINENTE;Municipal;Área de Proteção Ambiental;Category V;SP;1992;2011;Lei complementar 54 de 04/06/1992;"Revisão dos limites - Lei complementar 729 de 11/07/2011;";Santos (SP);Não;Não;18.416;18.416;;0;0;0;18.416;0;0;0
2070;0000.00.2070;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOA UNIÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 29 de 11/04/2007;;Ilhéus (BA);Não;Não;113;113;;0;0;0;113;0;0;0
2071;0000.00.2071;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 26 de 06/05/2008;;Porto Seguro (BA);Não;Não;54;54;;0;0;0;54;0;0;0
2072;0000.00.2072;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOM SOSSEGO III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 5 de 25/01/2010;;Porto Seguro (BA);Não;Não;26;26;;0;0;0;26;0;0;0
2077;0000.00.2077;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAHY;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 2 de 15/01/2010;;Prado (BA);Não;Não;496;498;;0;0;0;496;0;0;0
2081;0000.00.2081;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAPÃO REDONDO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SC;2005;2005;Portaria 84 de 30/11/2005;;Balneário Arroio do Silva (SC);Não;Não;14;14;;0;0;0;14;0;0;0
2087;0000.00.2087;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CURIÓ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 31 de 10/05/2011;;São Sebastião do Passé (BA);Não;Não;13;13;;0;0;0;13;0;0;0
2095;0000.00.2095;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO CAJU;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2011;2011;Portaria 4 de 17/01/2011;;Itaporanga D'Ajuda (SE);Não;Não;762;763;;0;0;0;762;0;0;0
2096;0000.00.2096;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO PEREIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;2001;Portaria 113 de 03/09/2001;;Coruripe (AL);Não;Não;220;220;;0;0;0;220;0;0;0
2097;0000.00.2097;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DONA BENTA E SEU CABOCLO;Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2010;2010;Portaria 71 de 27/08/2010;;Pirambu (SE);Não;Não;24;24;;0;0;0;24;0;0;0
2101;0000.00.2101;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTAÇÃO VERACEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;1998;Portaria 149-N de 05/11/1998;;Porto Seguro (BA);Não;Não;6.069;6.069;;0;0;0;6.069;0;0;0
2107;0000.00.2107;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO TANGUÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2008;Portaria 72 de 09/09/2008;;Angra dos Reis (RJ);Não;Não;118;118;;0;0;0;118;0;0;0
2115;0000.00.2115;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 3 de 15/01/2010;;Prado (BA);Não;Não;304;304;;0;0;0;304;0;0;0
2116;0000.00.2116;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FLOR DO NORTE II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 4 de 15/01/2010;;Prado (BA);Não;Não;171;171;;0;0;0;171;0;0;0
2119;0000.00.2119;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL HELICO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 9 de 18/01/2007;;Ilhéus (BA);Não;Não;63;65;;0;0;0;63;0;0;0
2124;0000.00.2124;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 71 de 09/09/2008;;Porto Seguro (BA);Não;Não;84;84;;0;0;0;84;0;0;0
2129;0000.00.2129;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Federal;Reserva Particular do Patrimônio Natural;Category IV;PA;2005;2005;Portaria 56 de 22/08/2005;;Santo Antônio do Tauá (PA);Não;Não;23;23;;23;0;0;0;0;0;0
2134;0000.00.2134;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2006;2006;Portaria 102 de 19/12/2006;;Santa Luzia do Itanhy (SE);Não;Não;297;297;;0;0;0;297;0;0;0
2135;0000.00.2135;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Federal;Reserva Particular do Patrimônio Natural;Category IV;SE;2007;2007;Portaria 4 de 10/01/2007;;Santa Luzia do Itanhy (SE);Não;Não;174;174;;0;0;0;174;0;0;0
2137;0000.00.2137;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2009;2009;Portaria 52 de 29/06/2009;;Dom Pedro de Alcântara (RS);Não;Não;9;9;;0;0;0;9;0;0;0
2139;0000.00.2139;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2007;2007;Portaria 13 de 11/10/2007;;Casimiro de Abreu (RJ);Não;Não;31;30;;0;0;0;31;0;0;0
2145;0000.00.2145;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2011;2011;Portaria 28 de 10/05/2011;;São Sebastião do Passé (BA);Não;Não;104;104;;0;0;0;104;0;0;0
2147;0000.00.2147;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2010;2010;Portaria 10 de 27/01/2010;;Igrapiúna (BA);Não;Não;214;214;;0;0;0;214;0;0;0
2152;0000.00.2152;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;2010;2010;Portaria 53 de 12/07/2010;;Morretes (PR);Não;Não;19;19;;0;0;0;19;0;0;0
2153;0000.00.2153;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 106 de 03/09/2001;;Porto Seguro (BA);Não;Não;50;50;;0;0;0;50;0;0;0
2157;0000.00.2157;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 76 de 10/09/2008;;Prado (BA);Não;Não;498;498;;0;0;0;498;0;0;0
2162;0000.00.2162;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2005;2005;Portaria 85 de 30/11/2005;;Itacaré (BA);Não;Não;660;660;;0;0;0;660;0;0;0
2182;0000.00.2182;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 69 de 09/09/2008;;Belmonte (BA);Não;Não;392;392;;0;0;0;392;0;0;0
2187;0000.00.2187;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 4 de 01/02/2008;;Ilhéus (BA);Não;Não;77;77;;0;0;0;77;0;0;0
2190;0000.00.2190;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 27 de 14/05/2009;;Porto Seguro (BA);Não;Não;228;218;;0;0;0;228;0;0;0
2191;0000.00.2191;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 28 de 14/05/2009;;Porto Seguro (BA);Não;Não;144;144;;0;0;0;144;0;0;0
2194;0000.00.2194;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 77 de 10/09/2008;;Prado (BA);Não;Não;397;397;;0;0;0;397;0;0;0
2196;0000.00.2196;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 93 de 20/11/2008;;Porto Seguro (BA);Não;Não;89;89;;0;0;0;89;0;0;0
2197;0000.00.2197;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 87 de 20/11/2008;;Porto Seguro (BA);Não;Não;401;401;;0;0;0;401;0;0;0
2198;0000.00.2198;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 88 de 20/11/2008;;Porto Seguro (BA);Não;Não;357;357;;0;0;0;357;0;0;0
2199;0000.00.2199;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 89 de 20/11/2008;;Porto Seguro (BA);Não;Não;75;75;;0;0;0;75;0;0;0
2200;0000.00.2200;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 90 de 20/11/2008;;Porto Seguro (BA);Não;Não;54;54;;0;0;0;54;0;0;0
2202;0000.00.2202;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 20 de 13/03/2007;;Porto Seguro (BA);Não;Não;7;7;;0;0;0;7;0;0;0
2207;0000.00.2207;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 96 de 12/12/2008;;Prado (BA);Não;Não;97;96;;0;0;0;97;0;0;0
2208;0000.00.2208;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 97 de 12/12/2008;;Prado (BA);Não;Não;159;159;;0;0;0;159;0;0;0
2209;0000.00.2209;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 104 de 30/12/2008;;Prado (BA);Não;Não;160;160;;0;0;0;160;0;0;0
2215;0000.00.2215;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SUMIDOURO E SÍTIO PEITO DE POMBA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;1998;1998;Portaria 156-N de 19/11/1998;;Macaé (RJ);Não;Não;43;43;;0;0;0;43;0;0;0
2221;0000.00.2221;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORROS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2004;2004;Portaria 27 de 08/03/2004;;Casimiro de Abreu (RJ);Não;Não;508;509;;0;0;0;508;0;0;0
2223;0000.00.2223;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRIÂNGULO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2008;2008;Portaria 73 de 09/09/2008;;Prado (BA);Não;Não;57;57;;0;0;0;57;0;0;0
2225;0000.00.2225;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TUIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2009;2009;Portaria 66 de 12/08/2009;;Ituberá (BA);Não;Não;96;96;;0;0;0;96;0;0;0
2239;0000.26.2239;;REFÚGIO DE VIDA SILVESTRE MATA LANÇO DOS CAÇÕES;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13.539/08 de 12/09/2008;";Itamaracá (PE);Não;Não;48;50;;0;0;0;48;0;0;0
2240;0000.26.2240;;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13.539/2008 de 12/09/2008;";Itamaracá (PE);Não;Não;178;173;;0;0;0;178;0;0;0
2241;0000.26.2241;;REFÚGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;60;61;;0;0;0;60;0;0;0
2242;0000.26.2242;;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;107;107;;0;0;0;107;0;0;0
2243;0000.26.2243;;REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO SÃO JOÃO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13539 de 12/09/2008;";Itamaracá (PE);Não;Não;33;34;;0;0;0;33;0;0;0
2244;0000.26.2244;;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2008;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 13.539/2008 de 12/09/2008;";Itamaracá (PE);Não;Não;53;54;;0;0;0;53;0;0;0
2247;0000.26.2247;;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Abreu e Lima (PE);Não;Não;284;273;;0;0;0;284;0;0;0
2248;0000.26.2248;;REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE);Não;Não;227;245;;0;0;0;227;0;0;0
2249;0000.26.2249;;REFÚGIO DE VIDA SILVESTRE MATA DO CONTRA-AÇUDE;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE);Não;Não;131;115;;0;0;0;131;0;0;0
2250;0000.26.2250;;REFÚGIO DE VIDA SILVESTRE MATA DO URUCU;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE);Não;Não;532;515;;0;0;0;532;0;0;0
2251;0000.26.2251;;REFÚGIO DE VIDA SILVESTRE MATA SERRA DO COTOVELO;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE), Moreno (PE);Não;Não;88;978;;0;0;0;88;0;0;0
2252;0000.26.2252;;REFÚGIO DE VIDA SILVESTRE SERRA DO CUMARU;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE), Moreno (PE);Não;Não;356;367;;0;0;0;356;0;0;0
2253;0000.26.2253;;REFÚGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAÚ;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Cabo de Santo Agostinho (PE), Jaboatão dos Guararapes (PE), Moreno (PE);Não;Não;1.348;1.077;;0;0;0;1.348;0;0;0
2254;0000.26.2254;;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Estadual;Refúgio de Vida Silvestre;Category III;PE;1987;2011;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 14324 de 03/06/2011;";Igarassu (PE);Não;Não;290;299;;0;0;0;290;0;0;0
2267;0000.33.2267;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPO ESCOTEIRO GERALDO HUGO NUNES;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2009;Portaria 268 de 10/11/2008;"Reconhecimento de RPPN - Portaria 50 de 01/07/2009;";Magé (RJ);Não;Não;20;20;;0;0;0;20;0;0;0
2274;0000.33.2274;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MATO GROSSO II;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2009;Portaria 269 de 10/11/2008;"Reconhecimento de RPPN - Portaria 63 de 19/08/2009;";Saquarema (RJ);Não;Não;53;54;;0;0;0;53;0;0;0
2275;0000.33.2275;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GOTAS AZUIS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2008;2009;Portaria 263 de 10/11/2008;"Reconhecimento de RPPN - Portaria 7 de 18/02/2009;";Seropédica (RJ);Não;Não;7;7;;0;0;0;7;0;0;0
2293;0000.33.2293;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DA LUZ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;RJ;2011;2011;Portaria 197 de 10/02/2011;"Reconhecimento de RPPN - Portaria 228 de 11/05/2011;";Casimiro de Abreu (RJ);Não;Não;41;41;;0;0;0;41;0;0;0
2310;0000.00.2310;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA DO SANA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;1999;1999;Portaria 65-N de 28/07/1999;;Macaé (RJ);Não;Não;162;162;;0;0;0;162;0;0;0
2311;0000.00.2311;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SEBUÍ;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;1999;1999;Portaria 99-N de 24/11/1999;;Guaraqueçaba (PR);Não;Não;401;401;;0;0;0;401;0;0;0
2318;0000.35.2318;;RPPN SERRA DO ITATINS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;SP;2009;2009;Resolução 84 de 18/11/2009;;Iguape (SP);Não;Não;75;78;;0;0;0;75;0;0;0
2321;1360.29.2321;;PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA;Municipal;Parque;Category II;BA;2001;2015;Lei complementar 1 de 07/06/2001;"Alteração de nome - Lei ordinária Lei 3.756 de 09/11/2015;";Ilhéus (BA);Sim;Sim;427;437;;0;0;0;426;0;0;1
2345;0000.32.2345;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM PRETO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2007;2017;Outros 003- N de 19/01/2007;"Convalidar Ato Legal pretérito - Portaria 001-R de 03/01/2017;";Linhares (ES);Não;Não;378;379;;0;0;0;378;0;0;0
2346;0000.32.2346;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2007;2017;Outros 018-N de 23/07/2007;"Convalidar Ato Legal pretérito - Portaria 001-R de 03/01/2017;";Linhares (ES);Não;Não;2.245;2.202;;0;0;0;2.245;0;0;0
2347;0000.32.2347;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2007;2017;Outros 015- N de 02/05/2007;"Convalidar Ato Legal pretérito - Portaria 001-R de 03/01/2017;";Aracruz (ES);Não;Não;329;296;;0;0;0;329;0;0;0
2353;0000.32.2353;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL YARA BRUNINI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2010;2010;Outros 149-S de 05/04/2010;;Piúma (ES);Não;Não;2;2;;0;0;0;2;0;0;0
2355;0000.32.2355;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO MACUCO;Estadual;Reserva Particular do Patrimônio Natural;Category IV;ES;2010;2010;Outros 151-S de 05/04/2010;;Presidente Kennedy (ES);Não;Não;75;75;;0;0;0;75;0;0;0
2359;1130.42.2359;;PARQUE NATURAL MUNICIPAL DE NAVEGANTES;Municipal;Parque;Category II;SC;2011;2011;Lei complementar 117 de 13/10/2011;;Navegantes (SC);Não;Não;14;15;;0;0;0;14;0;0;0
2539;0040.32.2539;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PAPAGAIO;Municipal;Reserva de Desenvolvimento Sustentável;Category VI;ES;2012;2012;Decreto 3692 de 22/11/2012;;Anchieta (ES);Sim;Não;1.730;1.730;;0;0;0;1.730;0;0;0
2566;0500.32.2566;;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL MESTRE ÁLVARO;Municipal;Área de Proteção Ambiental;Category V;ES;1991;1991;Lei ordinária 4507 de 07/01/1991;;Serra (ES);Não;Não;2.378;3.470;;0;0;0;2.378;0;0;0
2575;0040.32.2575;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL TARTARUGAS;Municipal;Área de Proteção Ambiental;Category V;ES;2011;2011;Decreto 3693 de 22/11/2011;;Anchieta (ES);Sim;Não;1.092;1.092;;0;0;0;388;0;0;704
2582;0500.32.2582;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA LAGOA JACUNÉM;Municipal;Área de Proteção Ambiental;Category V;ES;1998;1998;Lei ordinária 2135 de 25/11/1998;;Serra (ES);Não;Não;1.332;1.153;;0;0;0;1.332;0;0;0
2586;0500.32.2586;;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO MORRO DO VILANTE;Municipal;Área de Proteção Ambiental;Category V;ES;1999;1999;Lei ordinária 2235 de 07/12/1999;;Serra (ES);Não;Não;250;500;;0;0;0;250;0;0;0
2598;0130.32.2598;;PARQUE NATURAL MUNICIPAL DO MANGUEZAL DE ITANGUÁ;Municipal;Parque;Category II;ES;2007;2007;Decreto 48 de 24/05/2007;;Cariacica (ES);Não;Sim;38;31;;0;0;0;38;0;0;0
